player_id,player,first_seas,last_seas,active,career_ws,career_vorp,peak_ws,peak_vorp,ws_per_seas,vorp_per_seas
3286,Rubén Wolkowyski,2001,2003,FALSE,-0.1,-0.3,0,0,-0.05,-0.15
3287,Sean Colson,2001,2001,FALSE,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
3293,Terrance Roberson,2001,2001,FALSE,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
3447,Hiram Fuller,2004,2004,FALSE,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
3477,Omar Cook,2004,2005,FALSE,-0.1,0,0.1,0.1,-0.05,0
3522,Erik Daniels,2005,2005,FALSE,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
3526,Ibo Kutluay,2005,2005,FALSE,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
3532,Jared Reiner,2005,2007,FALSE,-0.1,-0.6000000000000001,0,-0.2,-0.05,-0.30000000000000004
3545,Mark Jones,2005,2005,FALSE,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
3552,Pavel Podkolzin,2005,2006,FALSE,-0.1,0,0,0,-0.05,0
3594,Devin Green,2006,2006,FALSE,-0.1,-0.2,-0.1,-0.2,-0.1,-0.2
3661,Chris McCray,2007,2007,FALSE,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
3668,Desmon Farmer,2007,2009,FALSE,-0.1,-0.1,0,0,-0.05,-0.05
3708,Renaldo Major,2007,2007,FALSE,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
3711,Roger Powell,2007,2007,FALSE,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
3721,Steven Smith,2007,2007,FALSE,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
3726,Vassilis Spanoulis,2007,2007,FALSE,-0.1,-0.3,-0.1,-0.3,-0.1,-0.3
3728,Will Blalock,2007,2007,FALSE,-0.1,-0.2,-0.1,-0.2,-0.1,-0.2
3738,Blake Ahearn,2008,2012,FALSE,-0.1,-0.2,0.1,0,-0.03333333333333333,-0.06666666666666667
3742,Cheikh Samb,2008,2009,FALSE,-0.1,-0.2,0.1,0,-0.05,-0.1
3750,Darryl Watkins,2008,2012,FALSE,-0.1,-0.2,0.1,0,-0.05,-0.1
3777,Marcus Williams,2008,2009,FALSE,-0.1,-0.1,0,0,-0.05,-0.05
3790,Taurean Green,2008,2008,FALSE,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
3854,Sun Yue,2009,2009,FALSE,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
3856,Walter Sharpe,2009,2009,FALSE,-0.1,0,-0.1,0,-0.1,0
3893,Marcus Landry,2010,2010,FALSE,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
3925,Damion James,2011,2014,FALSE,-0.1,-0.30000000000000004,0.1,0,-0.025,-0.07500000000000001
3981,Zabian Dowdell,2011,2011,FALSE,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
4016,Jeff Foote,2012,2012,FALSE,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
4030,Justin Dentmon,2012,2013,FALSE,-0.1,-0.1,0,0,-0.05,-0.05
4059,Tyler Honeycutt,2012,2013,FALSE,-0.1,-0.1,0,0,-0.05,-0.05
4062,Xavier Silas,2012,2018,FALSE,-0.1,-0.1,0,0,-0.05,-0.05
4109,Kris Joseph,2013,2013,FALSE,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
4112,Luke Zeller,2013,2013,FALSE,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
4127,Quincy Miller,2013,2015,FALSE,-0.1,-0.5,0,0,-0.03333333333333333,-0.16666666666666666
4133,Tim Ohlbrecht,2013,2013,FALSE,-0.1,0,-0.1,0,-0.1,0
4135,Tornike Shengelia,2013,2014,FALSE,-0.1,-0.30000000000000004,0,-0.1,-0.05,-0.15000000000000002
4162,Erik Murphy,2014,2014,FALSE,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
4179,Lorenzo Brown,2014,2019,FALSE,-0.1,-0.5,0.3,0,-0.02,-0.1
4201,Scotty Hopson,2014,2022,TRUE,-0.1,0,0,0,-0.03333333333333333,0
4213,Toure' Murry,2014,2015,FALSE,-0.1,-0.2,0,0,-0.05,-0.1
4222,Andre Dawkins,2015,2015,FALSE,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
4228,Cameron Bairstow,2015,2016,FALSE,-0.1,-0.2,0,-0.1,-0.05,-0.1
4238,Drew Gordon,2015,2015,FALSE,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
4247,Grant Jerrett,2015,2015,FALSE,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
4258,Jerel McNeal,2015,2015,FALSE,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
4279,Nick Johnson,2015,2015,FALSE,-0.1,-0.3,-0.1,-0.3,-0.1,-0.3
4284,Patrick Christopher,2015,2015,FALSE,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
4300,Zoran Dragić,2015,2015,FALSE,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
4318,Damien Inglis,2016,2016,FALSE,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
4340,Keith Appling,2016,2016,FALSE,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
4368,Tibor Pleiß,2016,2016,FALSE,-0.1,-0.2,-0.1,-0.2,-0.1,-0.2
4378,Ben Bentil,2017,2017,FALSE,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
